en,dw,occ
0.031209660225025262,15.984435162195357,-6.096427999208316e-30
0.062499768973693526,15.968750801258357,1.2209619691208901e-18
0.12132034355964257,15.942809041582061,7.181892356932369e-21
0.30901699437494545,16.000000000000014,-7.182030371167667e-20
0.309016994374951,15.999999999999998,3.5658625476864594e-20
0.309016994374951,16.00000000000001,7.091206708181327e-21
0.3303961312598743,15.989964500470979,8.035874260912763e-29
0.389158092251191,15.996861342815366,2.288151683718742e-20
0.4999999999999962,15.99999999999999,6.967880691935851e-21
0.4999999999999962,15.999999999999996,-5.286634031579226e-20
0.49999999999999994,15.999999999999996,0.0
0.49999999999999994,15.999999999999996,0.0
0.5000000000000019,16.000000000000007,4.812696552577044e-20
0.5149496580105762,15.992836099418216,9.631445050478364e-34
0.7071067811865451,16.000000000000014,2.856611084331478e-20
0.7071067811865507,16.0,2.0818109566267927e-19
0.7071067811865562,16.000000000000007,-1.0761551614554012e-19
0.7108151683419176,15.998241185182557,2.074919802569218e-19
0.8090169943749483,16.0,-4.4694350600745684e-20
0.8090169943749483,16.000000000000014,3.0992296791384354e-20
0.809016994374954,15.999999999999993,-6.88436699673502e-21
0.8166322440016753,15.996650995500154,9.668330364852422e-32
0.8660254037844397,16.000000000000007,6.226364021122378e-20
0.9249499667819049,15.99949937308991,-2.591815232012708e-20
0.9999999999999937,15.999999999999996,-3.514892509301741e-20
3.999999999999999,18.000000000000007,6.334442286377983e-19
3.999999999999999,18.000000000000007,-6.227712422369597e-19
4.0,18.0,0.0
4.0,18.0,0.0
4.0,18.0,0.0
4.0,18.0,0.0
4.000000000000004,18.000000000000014,-5.887972540403301e-19
4.000000000000004,18.0,2.3361491112324597e-19
